status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
for_sale,,,16.22,Cabo Rojo,Puerto Rico,623,,,290000
for_sale,,,0.49,Cabo Rojo,Puerto Rico,623,,,80000
for_sale,,,17.97,Hormigueros,Puerto Rico,660,,,835000
for_sale,,,0.44,Mayaguez,Puerto Rico,680,,,159000
for_sale,,,1.4,Cabo Rojo,Puerto Rico,623,,,182000
for_sale,,,6.44,Cabo Rojo,Puerto Rico,623,,,1400000
for_sale,,,5.78,San German,Puerto Rico,683,,,155000
for_sale,,,0.42,Cabo Rojo,Puerto Rico,636,,,115000
for_sale,3,2,0.12,Cabo Rojo,Puerto Rico,623,1044,,100000
for_sale,3,1,0.03,Cabo Rojo,Puerto Rico,623,980,,75000
for_sale,4,2,0.19,Cabo Rojo,Puerto Rico,623,1400,,122000
for_sale,3,1,0.16,Cabo Rojo,Puerto Rico,623,936,,150000
for_sale,3,4,0.23,Cabo Rojo,Puerto Rico,623,3089,,325000
for_sale,3,4,0.09,Cabo Rojo,Puerto Rico,623,2064,,130000
for_sale,2,2,0.46,Cabo Rojo,Puerto Rico,623,1242,,139900
for_sale,5,5,0.19,Cabo Rojo,Puerto Rico,623,4000,,325000
for_sale,8,5,0.48,Cabo Rojo,Puerto Rico,623,8368,,395000
for_sale,3,2,0.07,Cabo Rojo,Puerto Rico,623,1000,,101800
for_sale,5,4,0.22,Cabo Rojo,Puerto Rico,623,2700,,375000
for_sale,3,2,,Cabo Rojo,Puerto Rico,623,1205,,115000
for_sale,3,2,0.25,Cabo Rojo,Puerto Rico,623,2800,,395000
for_sale,6,8,9.65,Cabo Rojo,Puerto Rico,623,10244,,2500000
for_sale,3,2,1.75,Cabo Rojo,Puerto Rico,623,1620,,330000
for_sale,3,3,0.26,Cabo Rojo,Puerto Rico,623,2069,,385000
for_sale,1,1,0.12,Cabo Rojo,Puerto Rico,623,491,,25000
for_sale,2,1,4.74,Cabo Rojo,Puerto Rico,623,1000,,285000
for_sale,4,2,0.08,Cabo Rojo,Puerto Rico,623,3052,,250000
for_sale,8,7,0.43,Cabo Rojo,Puerto Rico,623,3192,,600000
for_sale,2,2,,Cabo Rojo,Puerto Rico,623,1377,,195000
for_sale,5,6,5,Cabo Rojo,Puerto Rico,623,10000,,1995000
for_sale,1,1,,Cabo Rojo,Puerto Rico,623,736,,220000
for_sale,,,0.4,Cabo Rojo,Puerto Rico,623,,,81500
for_sale,12,6,0.52,Cabo Rojo,Puerto Rico,623,4800,,750000
for_sale,2,2,,Cabo Rojo,Puerto Rico,623,1356,,389000
for_sale,,,14.34,Cabo Rojo,Puerto Rico,623,,,160000
for_sale,6,6,7.8,Cabo Rojo,Puerto Rico,623,8000,,3000000
for_sale,,,0.26,Cabo Rojo,Puerto Rico,623,,,65000
for_sale,,,2.82,Cabo Rojo,Puerto Rico,623,,,120000
for_sale,,,0.2,Cabo Rojo,Puerto Rico,623,,,45000
for_sale,,,0.49,Cabo Rojo,Puerto Rico,623,,,80000
for_sale,,,0.73,Cabo Rojo,Puerto Rico,623,,,54000
for_sale,,,0.28,Cabo Rojo,Puerto Rico,623,,,70000
for_sale,,,16.22,Cabo Rojo,Puerto Rico,623,,,290000
for_sale,,,3.57,Cabo Rojo,Puerto Rico,623,,,275000
for_sale,,,1.4,Cabo Rojo,Puerto Rico,623,,,182000
for_sale,,,112.66,Cabo Rojo,Puerto Rico,623,,,950000
for_sale,,,0.52,Cabo Rojo,Puerto Rico,623,,,375000
for_sale,,,0.96,Cabo Rojo,Puerto Rico,623,,,840000
for_sale,,,0.51,Cabo Rojo,Puerto Rico,623,,,375000
for_sale,,,6.44,Cabo Rojo,Puerto Rico,623,,,1400000
for_sale,3,1,0.04,Penuelas,Puerto Rico,624,913,,70000
for_sale,5,3,0.49,Penuelas,Puerto Rico,624,2500,,799000
for_sale,3,1,0.08,Penuelas,Puerto Rico,624,917,,74500
for_sale,6,6,0.94,Penuelas,Puerto Rico,624,9297,,3900000
for_sale,2,1,0.15,Juana Diaz,Puerto Rico,795,748,,67000
for_sale,3,2,0.08,Ponce,Puerto Rico,731,1050,,71600
for_sale,4,3,0.46,San Sebastian,Puerto Rico,612,2520,,179000
for_sale,3,2,0.09,San Sebastian,Puerto Rico,685,1120,,70000
for_sale,4,2,0.1,Ponce,Puerto Rico,731,1800,,145000
for_sale,3,2,13.39,Isabela,Puerto Rico,662,1106,,89000
for_sale,5,3,7.46,Las Marias,Puerto Rico,670,5403,,300000
for_sale,3,2,0.1,Lares,Puerto Rico,669,4161,,155000
for_sale,3,2,0.08,Ponce,Puerto Rico,728,1500,,85000
for_sale,5,2,0.12,Utuado,Puerto Rico,641,1620,,79000
for_sale,3,2,0.08,Juana Diaz,Puerto Rico,795,1045,,150000
for_sale,2,1,0.09,Ponce,Puerto Rico,730,1092,,100000
for_sale,6,3,0.25,Anasco,Puerto Rico,610,1230,,140000
for_sale,5,5,0.74,Ponce,Puerto Rico,731,2677,,649000
for_sale,2,1,0.23,Yauco,Puerto Rico,698,621,,50000
for_sale,3,3,0.23,Utuado,Puerto Rico,641,1326,,69900
for_sale,3,2,3.88,San Sebastian,Puerto Rico,685,4000,,575000
for_sale,3,2,0.08,Ponce,Puerto Rico,728,1500,,105000
for_sale,3,2,0.08,Yauco,Puerto Rico,698,1100,,120000
for_sale,3,2,,Ponce,Puerto Rico,716,1148,,115000
for_sale,3,2,0.28,San Sebastian,Puerto Rico,685,1500,,255000
for_sale,6,3,1.75,Villalba,Puerto Rico,766,1943,,189000
for_sale,4,2,0.11,Guayanilla,Puerto Rico,656,1300,,93000
for_sale,1,1,0.1,Ponce,Puerto Rico,730,850,,220000
for_sale,4,3,0.3,Ponce,Puerto Rico,730,3000,,425000
for_sale,3,2,0.69,Isabela,Puerto Rico,662,2505,,469000
for_sale,3,1,0.23,Yauco,Puerto Rico,698,936,,70500
for_sale,3,2,0.05,Yauco,Puerto Rico,698,1118,,122500
for_sale,3,4,1.94,Utuado,Puerto Rico,641,2500,,195000
for_sale,5,4,0.12,Ponce,Puerto Rico,717,1600,,225000
for_sale,3,2,0.97,Hatillo,Puerto Rico,659,2111,,330000
for_sale,4,4,4.84,San Sebastian,Puerto Rico,685,3690,,475000
for_sale,3,2,,Ponce,Puerto Rico,716,1296,,145000
for_sale,4,2,0.24,Las Marias,Puerto Rico,670,1800,,120000
for_sale,5,3,0.16,Ponce,Puerto Rico,730,3100,,555000
for_sale,3,2,,Carolina,Puerto Rico,987,1248,,135000
for_sale,,,18.45,Hatillo,Puerto Rico,659,,,380000
for_sale,,,10.68,Hatillo,Puerto Rico,659,,,350000
for_sale,5,2,0.16,Quebradillas,Puerto Rico,95000,1757,,95000
for_sale,,,0.99,Moca,Puerto Rico,676,43082,,400000
for_sale,,,0.99,Utuado,Puerto Rico,641,,,40000
for_sale,,,1.42,Utuado,Puerto Rico,641,,,329000
for_sale,3,1,0.04,Camuy,Puerto Rico,627,1460,,69500
for_sale,4,3,0.24,Camuy,Puerto Rico,627,1500,,135000
for_sale,3,1,0.38,Camuy,Puerto Rico,627,900,,74000
for_sale,3,1,1.94,Camuy,Puerto Rico,627,1400,,109000
for_sale,3,2,0.21,Camuy,Puerto Rico,627,2400,,425000
for_sale,3,3,0.13,Camuy,Puerto Rico,627,1300,,168100
for_sale,3,1,0.1,Camuy,Puerto Rico,627,800,,110000
for_sale,,,7.8,Camuy,Puerto Rico,627,,,250000
for_sale,,,0.27,Camuy,Puerto Rico,627,,,55000
for_sale,,,0.25,Camuy,Puerto Rico,627,,,50000
for_sale,,,9.43,Camuy,Puerto Rico,627,,,305000
for_sale,,,0.29,Camuy,Puerto Rico,627,,,64900
for_sale,,,2.52,Camuy,Puerto Rico,627,,,145000
for_sale,,,0.55,Camuy,Puerto Rico,627,,,90000
for_sale,,,0.47,Camuy,Puerto Rico,627,,,105000
for_sale,,,0.67,Camuy,Puerto Rico,627,,,85000
for_sale,3,1,,Mayaguez,Puerto Rico,680,982,,46900
for_sale,3,2,0.08,Ponce,Puerto Rico,731,1050,,71600
for_sale,4,3,0.46,San Sebastian,Puerto Rico,612,2520,,179000
for_sale,3,2,13.39,Isabela,Puerto Rico,662,1106,,89000
for_sale,2,1,0.09,Ponce,Puerto Rico,730,1092,,100000
for_sale,3,2,0.1,Lares,Puerto Rico,669,4161,,155000
for_sale,2,2,0.15,Guanica,Puerto Rico,653,1393,,95000
for_sale,3,2,0.08,Ponce,Puerto Rico,728,1500,,105000
for_sale,3,2,0.05,Yauco,Puerto Rico,698,1118,,122500
for_sale,3,1,0.08,San German,Puerto Rico,683,894,,70000
for_sale,2,1,0.23,Yauco,Puerto Rico,698,621,,50000
for_sale,5,3,7.46,Las Marias,Puerto Rico,670,5403,,300000
for_sale,7,4,0.11,Mayaguez,Puerto Rico,680,2200,,215000
for_sale,5,2,0.12,Utuado,Puerto Rico,641,1620,,79000
for_sale,6,3,0.25,Anasco,Puerto Rico,610,1230,,140000
for_sale,4,4,0.22,Mayaguez,Puerto Rico,680,3450,,235000
for_sale,,6,1.38,Quebradillas,Puerto Rico,678,3000,,3000000
for_sale,5,5,0.08,Mayaguez,Puerto Rico,680,1600,,190000
for_sale,4,3,0.3,Ponce,Puerto Rico,730,3000,,425000
for_sale,3,2,3.88,San Sebastian,Puerto Rico,685,4000,,575000
for_sale,5,4,0.12,Ponce,Puerto Rico,717,1600,,225000
for_sale,4,7,0.76,Isabela,Puerto Rico,662,4000,,450000
for_sale,1,1,0.1,Ponce,Puerto Rico,730,850,,220000
for_sale,3,1,0.07,San German,Puerto Rico,683,363,,150000
for_sale,3,2,0.69,Isabela,Puerto Rico,662,2505,,469000
for_sale,4,4,4.84,San Sebastian,Puerto Rico,685,3690,,475000
for_sale,3,2,0.21,Camuy,Puerto Rico,627,2400,,425000
for_sale,5,3,0.56,Quebradillas,Puerto Rico,678,3000,,1100000
for_sale,6,6,0.94,Penuelas,Puerto Rico,624,9297,,3900000
for_sale,5,3,0.16,Ponce,Puerto Rico,730,3100,,555000
for_sale,9,7,0.46,Mayaguez,Puerto Rico,680,3709,,650000
for_sale,,,0.99,Moca,Puerto Rico,676,43082,,400000
for_sale,,,0.2,Hatillo,Puerto Rico,659,,,55000
for_sale,,,0.21,Hatillo,Puerto Rico,659,,,62000
for_sale,,,20.4,Hormigueros,Puerto Rico,660,,,391000
for_sale,5,2,0.16,Quebradillas,Puerto Rico,95000,1757,,95000
for_sale,,,0.29,Camuy,Puerto Rico,627,,,64900
for_sale,,,18.45,Hatillo,Puerto Rico,659,,,380000
for_sale,,,10.68,Hatillo,Puerto Rico,659,,,350000
for_sale,,,0.44,Mayaguez,Puerto Rico,680,,,159000
for_sale,,,17.97,Hormigueros,Puerto Rico,660,,,835000
for_sale,,,5.78,San German,Puerto Rico,683,,,155000
for_sale,3,2,0.1,Sabana Grande,Puerto Rico,637,1290,,130000
for_sale,8,4,0.45,Sabana Grande,Puerto Rico,637,2852,,300000
for_sale,5,2,1.21,Sabana Grande,Puerto Rico,637,1898,,54900
for_sale,2,1,0.2,Sabana Grande,Puerto Rico,637,1275,,250000
for_sale,3,3,0.36,Sabana Grande,Puerto Rico,637,20132,,435000
for_sale,,,0.15,Sabana Grande,Puerto Rico,637,,,80000
for_sale,,,262,Sabana Grande,Puerto Rico,637,,,575000
for_sale,8,5,0.09,Hormigueros,Puerto Rico,660,2000,,125000
for_sale,4,3,0.24,Arecibo,Puerto Rico,612,3413,,200000
for_sale,3,2,,Cabo Rojo,Puerto Rico,623,1205,,115000
for_sale,2,2,0.15,Guanica,Puerto Rico,653,1393,,95000
for_sale,3,2,0.09,Mayaguez,Puerto Rico,680,1760,,115000
for_sale,4,2,0.08,Cabo Rojo,Puerto Rico,623,3052,,250000
for_sale,7,4,0.49,Arecibo,Puerto Rico,612,800,,150000
for_sale,5,5,0.08,Mayaguez,Puerto Rico,680,1600,,190000
for_sale,3,1,0.04,Mayaguez,Puerto Rico,682,,,87000
for_sale,3,2,0.21,Aguada,Puerto Rico,603,1565,,225000
for_sale,4,4,0.22,Mayaguez,Puerto Rico,680,3450,,235000
for_sale,5,2,0.12,Utuado,Puerto Rico,641,1620,,79000
for_sale,5,3,7.46,Las Marias,Puerto Rico,670,5403,,300000
for_sale,3,2,3.88,San Sebastian,Puerto Rico,685,4000,,575000
for_sale,5,3,0.22,Hatillo,Puerto Rico,659,3650,,418000
for_sale,3,3,0.27,Guanica,Puerto Rico,653,976,,205000
for_sale,5,4,0.12,Ponce,Puerto Rico,717,1600,,225000
for_sale,3,1,0.07,San German,Puerto Rico,683,363,,150000
for_sale,3,2,0.69,Isabela,Puerto Rico,662,2505,,469000
for_sale,4,4,4.84,San Sebastian,Puerto Rico,685,3690,,475000
for_sale,2,1,,Aguada,Puerto Rico,602,813,,160000
for_sale,12,6,0.52,Cabo Rojo,Puerto Rico,623,4800,,750000
for_sale,4,3,0.4,Lajas,Puerto Rico,667,6500,,495000
for_sale,4,2,0.1,Aguada,Puerto Rico,602,1955,,339000
for_sale,5,4,1.8,Aguada,Puerto Rico,677,6000,,1200000
for_sale,3,2,0.25,Cabo Rojo,Puerto Rico,623,2800,,395000
for_sale,,1,,Mayaguez,Puerto Rico,682,390,,125000
for_sale,9,8,0.17,Rincon,Puerto Rico,677,3852,,950000
for_sale,1,1,,Mayaguez,Puerto Rico,680,471,,82000
for_sale,2,2,,Cabo Rojo,Puerto Rico,623,1356,,389000
for_sale,9,7,0.46,Mayaguez,Puerto Rico,680,3709,,650000
for_sale,4,2,0.49,Rincon,Puerto Rico,677,2450,,950000
for_sale,,,0.2,Hatillo,Puerto Rico,659,,,55000
for_sale,,,0.2,Cabo Rojo,Puerto Rico,623,,,45000
for_sale,3,2,,Rincon,Puerto Rico,677,1688,,349000
for_sale,,,0.21,Hatillo,Puerto Rico,659,,,62000
for_sale,,,0.49,Cabo Rojo,Puerto Rico,623,,,80000
for_sale,,,0.99,Moca,Puerto Rico,676,43082,,400000
for_sale,,,2.82,Cabo Rojo,Puerto Rico,623,,,120000
for_sale,,,0.28,Cabo Rojo,Puerto Rico,623,,,70000
for_sale,,,14.34,Cabo Rojo,Puerto Rico,623,,,160000
for_sale,5,2,0.16,Quebradillas,Puerto Rico,95000,1757,,95000
for_sale,3,2,1.17,Ciales,Puerto Rico,638,1000,,89000
for_sale,3,2,1.48,Ciales,Puerto Rico,638,1820,,275000
for_sale,3,2,0.1,Ciales,Puerto Rico,638,1100,,65000
for_sale,4,3,2.23,Ciales,Puerto Rico,638,3344,,225000
for_sale,3,1,1.16,Ciales,Puerto Rico,638,1100,,98000
for_sale,3,2,0.09,Ciales,Puerto Rico,638,1092,,55000
for_sale,3,2,0.09,Ciales,Puerto Rico,638,1100,,65000
for_sale,,,0.2,Ciales,Puerto Rico,638,,,23000
for_sale,,,1.94,Ciales,Puerto Rico,638,,,65000
for_sale,,,50.26,Ciales,Puerto Rico,638,,,290000
for_sale,,,0.68,Ciales,Puerto Rico,638,,,47000
for_sale,5,2,0.12,Utuado,Puerto Rico,641,1620,,79000
for_sale,3,2,0.97,Utuado,Puerto Rico,641,1205,,106700
for_sale,3,2,10.44,Utuado,Puerto Rico,641,1251,,180000
for_sale,6,3,28.17,Utuado,Puerto Rico,641,5000,,550000
for_sale,2,1,0.22,Utuado,Puerto Rico,641,845,,70000
for_sale,3,3,0.23,Utuado,Puerto Rico,641,1326,,69900
for_sale,4,2,2.91,Utuado,Puerto Rico,641,1000,,198500
for_sale,5,3,0.1,Utuado,Puerto Rico,641,950,,75000
for_sale,4,2,2.06,Utuado,Puerto Rico,641,1100,,219900
for_sale,3,2,0.86,Utuado,Puerto Rico,641,1700,,95000
for_sale,13,4,0.2,Utuado,Puerto Rico,641,600,,99000
for_sale,3,1,0.28,Utuado,Puerto Rico,641,781,,75000
for_sale,3,4,1.94,Utuado,Puerto Rico,641,2500,,195000
for_sale,6,3,30,Utuado,Puerto Rico,641,5000,,600000
for_sale,3,1,0.26,Utuado,Puerto Rico,641,781,,120000
for_sale,4,1,0.94,Utuado,Puerto Rico,641,13818,,108000
for_sale,,,135,Utuado,Puerto Rico,641,,,550000
for_sale,,,18.66,Utuado,Puerto Rico,641,,,200000
for_sale,,,2.91,Utuado,Puerto Rico,641,,,69995
for_sale,,,1.96,Utuado,Puerto Rico,641,,,60000
for_sale,,,0.99,Utuado,Puerto Rico,641,,,40000
for_sale,,,139,Utuado,Puerto Rico,641,,,550000
for_sale,,,1.42,Utuado,Puerto Rico,641,,,329000
for_sale,4,7,0.37,Dorado,Puerto Rico,646,7096,,12000000
for_sale,3,3,0.24,Dorado,Puerto Rico,646,2377,,750000
for_sale,3,3,0.16,Dorado,Puerto Rico,646,2000,,550000
for_sale,4,3,0.14,Dorado,Puerto Rico,646,2850,,950000
for_sale,5,3,0.14,Dorado,Puerto Rico,646,3500,,1150000
for_sale,3,2,0.1,Dorado,Puerto Rico,646,1800,,550000
for_sale,3,2,0.24,Dorado,Puerto Rico,646,2000,,5500000
for_sale,4,7,0.75,Dorado,Puerto Rico,646,7000,,16000000
for_sale,2,1,0.08,Dorado,Puerto Rico,646,700,,59200
for_sale,4,3,0.25,Dorado,Puerto Rico,646,2900,,995000
for_sale,2,2,,Dorado,Puerto Rico,646,1155,,595000
for_sale,4,4,0.25,Dorado,Puerto Rico,646,2900,,1275000
for_sale,4,3,0.15,Dorado,Puerto Rico,646,2850,,1135000
for_sale,3,4,0.22,Dorado,Puerto Rico,646,3100,,4995000
for_sale,2,2,0.11,Dorado,Puerto Rico,646,800,,55000
for_sale,3,3,0.52,Dorado,Puerto Rico,646,1500,,575000
for_sale,3,2,0.27,Dorado,Puerto Rico,646,2200,,465000
for_sale,3,2,,Vega Alta,Puerto Rico,646,1564,,495000
for_sale,4,3,0.12,Dorado,Puerto Rico,646,2490,,895000
for_sale,4,5,1.98,Dorado,Puerto Rico,646,7000,,11500000
for_sale,4,4,0.25,Dorado,Puerto Rico,646,3509,,2500000
for_sale,4,3,0.14,Dorado,Puerto Rico,646,3500,,1100000
for_sale,3,5,0.23,Dorado,Puerto Rico,646,3200,,5950000
for_sale,4,5,0.21,Dorado,Puerto Rico,646,5000,,2849000
for_sale,4,2,0.21,Dorado,Puerto Rico,646,999,,850000
for_sale,4,4,0.15,Dorado,Puerto Rico,646,6703,,6495000
for_sale,7,4,,Dorado,Puerto Rico,646,2767,,1300000
for_sale,3,4,0.06,Dorado,Puerto Rico,646,2500,,6350000
for_sale,3,3,0.19,Dorado,Puerto Rico,646,3500,,2000000
for_sale,4,4,0.07,Dorado,Puerto Rico,646,3090,,300000
for_sale,3,4,0.09,Dorado,Puerto Rico,646,3914,,5900000
for_sale,4,3,0.23,Dorado,Puerto Rico,646,3337,,1775000
for_sale,4,4,0.23,Dorado,Puerto Rico,646,2900,,1795000
for_sale,4,4,0.24,Dorado,Puerto Rico,646,2500,,3500000
for_sale,4,3,0.19,Dorado,Puerto Rico,646,2500,,1325000
for_sale,3,4,0.99,Dorado,Puerto Rico,646,3500,,5000000
for_sale,3,3,,Dorado,Puerto Rico,646,3095,,4600000
for_sale,3,3,13.65,Dorado,Puerto Rico,646,1942,,1500000
for_sale,7,6,0.26,Dorado,Puerto Rico,646,4800,,3950000
for_sale,6,4,,Dorado,Puerto Rico,646,1495,,1250000
for_sale,2,2,,Dorado,Puerto Rico,646,1172,,1125000
for_sale,,,0.47,Dorado,Puerto Rico,646,,,3995000
for_sale,4,2,0.51,Hatillo,Puerto Rico,659,1641,,97900
for_sale,3,1,0.05,Ponce,Puerto Rico,,790,,58000
for_sale,4,4,0.2,Hatillo,Puerto Rico,685,1760,,144900
for_sale,3,3,2.91,Moca,Puerto Rico,676,2485,,265000
for_sale,3,2,10.44,Utuado,Puerto Rico,641,1251,,180000
for_sale,3,1,0.15,Juana Diaz,Puerto Rico,795,800,,99000
for_sale,3,2,,Canovanas,Puerto Rico,729,1200,2/28/2020,76900
for_sale,3,1,0.1,Ponce,Puerto Rico,728,1100,,95000
for_sale,4,3,0.22,Camuy,Puerto Rico,678,900,,245000
for_sale,3,1,0.04,Penuelas,Puerto Rico,624,913,,70000
for_sale,,,1.07,Lares,Puerto Rico,669,,,25000
for_sale,,,65.07,Arecibo,Puerto Rico,612,,,289000
for_sale,,,0.14,Moca,Puerto Rico,676,,,28000
for_sale,,,4.22,Lares,Puerto Rico,669,,,325000
for_sale,,,0.6,Ponce,Puerto Rico,717,,,103000
for_sale,,,262,Sabana Grande,Puerto Rico,637,,,575000
for_sale,,,0.71,Villalba,Puerto Rico,766,,,1000000
for_sale,3,3,0.72,Ponce,Puerto Rico,731,2460,,225000
for_sale,3,2,0.08,Juana Diaz,Puerto Rico,795,1084,,119000
for_sale,4,2,0.35,Juana Diaz,Puerto Rico,795,1918,,97000
for_sale,4,3,5.05,Ponce,Puerto Rico,730,1520,,210000
for_sale,4,1,0.8,Ponce,Puerto Rico,731,921,,67600
for_sale,3,1,0.09,Juana Diaz,Puerto Rico,795,870,,102900
for_sale,3,2,0.22,San Sebastian,Puerto Rico,685,1134,,121000
for_sale,4,2,0.15,Lares,Puerto Rico,669,1597,,81000
for_sale,3,2,0.08,Ponce,Puerto Rico,731,1250,,84900
for_sale,5,2,0.25,Ponce,Puerto Rico,728,2283,,99000
for_sale,3,2,0.09,Jayuya,Puerto Rico,664,1100,,120000
for_sale,3,2,0.04,Ponce,Puerto Rico,731,1547,,106000
for_sale,4,2,0.2,Coamo,Puerto Rico,769,1700,,225000
for_sale,3,2,0.1,Sabana Grande,Puerto Rico,637,1290,,130000
for_sale,3,2,0.04,Ponce,Puerto Rico,731,980,,74000
for_sale,3,1,0.12,Hatillo,Puerto Rico,659,930,,85000
for_sale,3,1,0.68,Ponce,Puerto Rico,730,905,,54000
for_sale,3,2,0.09,Ciales,Puerto Rico,638,1092,,55000
for_sale,3,1,0.04,Ponce,Puerto Rico,716,1025,,65000
for_sale,2,2,0.25,Ponce,Puerto Rico,730,1004,,126600
for_sale,3,2,1.48,Ciales,Puerto Rico,638,1820,,275000
for_sale,6,5,0.27,Ponce,Puerto Rico,717,3953,,349900
for_sale,3,1,0.11,Lares,Puerto Rico,669,870,,99000
for_sale,3,2,0.11,Yauco,Puerto Rico,698,1000,,67000
for_sale,4,1,0.11,Ponce,Puerto Rico,731,1562,,121500
for_sale,3,3,0.13,Camuy,Puerto Rico,627,1300,,168100
for_sale,,,0.72,San Sebastian,Puerto Rico,685,,,17850
for_sale,3,2,0.25,San Sebastian,Puerto Rico,685,875,,115000
for_sale,3,1,0.28,Utuado,Puerto Rico,641,781,,75000
for_sale,4,3,2.23,Ciales,Puerto Rico,638,3344,,225000
for_sale,5,3,2.43,Juana Diaz,Puerto Rico,795,2625,,295000
for_sale,3,1,4.89,Arecibo,Puerto Rico,612,1028,,100000
for_sale,4,2,0.09,Trujillo Alto,Puerto Rico,976,1700,,299000
for_sale,8,7,0.09,Ponce,Puerto Rico,730,4036,,250000
for_sale,,,0.67,San Sebastian,Puerto Rico,685,,,50000
for_sale,,,11,Arecibo,Puerto Rico,612,,,119900
for_sale,,,0.3,Isabela,Puerto Rico,685,,,42000
for_sale,,,0.33,Santa Isabel,Puerto Rico,757,,,40000
for_sale,,,204.51,Lares,Puerto Rico,669,,,236500
for_sale,,,0.25,Hatillo,Puerto Rico,659,,,50000
for_sale,,,0.21,Hatillo,Puerto Rico,659,,,50000
for_sale,,,135,Utuado,Puerto Rico,641,,,550000
for_sale,,,0.15,Aguadilla,Puerto Rico,603,,,40000
for_sale,3,2,0.28,Aguadilla,Puerto Rico,603,2000,,195000
for_sale,3,2,0.22,Aguadilla,Puerto Rico,603,1895,,200000
for_sale,,,100,Aguadilla,Puerto Rico,603,,,4000000
for_sale,4,4,0.2,Hatillo,Puerto Rico,685,1760,,144900
for_sale,6,2,0.11,Hormigueros,Puerto Rico,660,2914,,95000
for_sale,3,2,0.1,Aguada,Puerto Rico,602,600,,95000
for_sale,3,2,0.12,Rincon,Puerto Rico,677,2000,,295000
for_sale,3,2,,Canovanas,Puerto Rico,729,1200,2/28/2020,76900
for_sale,3,2,0.1,Hormigueros,Puerto Rico,660,1100,,128000
for_sale,3,2,0.28,Aguadilla,Puerto Rico,603,2000,,195000
for_sale,,,0.62,Rincon,Puerto Rico,677,,,78000
for_sale,3,2,0.19,Isabela,Puerto Rico,662,1800,,195000
for_sale,,,0.21,Aguada,Puerto Rico,602,,,58000
for_sale,,,0.25,Rincon,Puerto Rico,677,,,50000
for_sale,4,3,0.22,Camuy,Puerto Rico,678,900,,245000
for_sale,3,2,0.22,Aguadilla,Puerto Rico,603,2070,,215000
for_sale,,,0.24,Aguada,Puerto Rico,602,,,39500
for_sale,3,2,0.22,Aguadilla,Puerto Rico,603,1900,,215000
for_sale,,,1.07,Lares,Puerto Rico,669,,,25000
for_sale,,,0.14,Moca,Puerto Rico,676,,,28000
for_sale,,,0.28,Aguada,Puerto Rico,602,,,67500
for_sale,,,0.28,Aguada,Puerto Rico,602,,,65500
for_sale,,,6.77,Rincon,Puerto Rico,677,,,275000
for_sale,,,87.41,Mayaguez,Puerto Rico,680,,,290000
for_sale,,,2.64,Aguada,Puerto Rico,602,,,649000
for_sale,,,38.54,Cabo Rojo,Puerto Rico,623,,,350000
for_sale,,,0.52,Rincon,Puerto Rico,677,,,208799
for_sale,,,4.22,Lares,Puerto Rico,669,,,325000
for_sale,,,0.54,Rincon,Puerto Rico,677,,,219300
for_sale,,,47,Rincon,Puerto Rico,677,,,2000000
for_sale,,,0.1,Arecibo,Puerto Rico,612,,,81900
for_sale,3,3,0.22,Arecibo,Puerto Rico,612,2673,,147600
for_sale,4,2,0.22,Arecibo,Puerto Rico,612,2760,,109000
for_sale,3,1,0.08,Arecibo,Puerto Rico,612,785,,73000
for_sale,,,18,Arecibo,Puerto Rico,612,,,135000
for_sale,3,1,0.25,Arecibo,Puerto Rico,612,1403,,78000
for_sale,,,235,Arecibo,Puerto Rico,612,,,4700000
for_sale,,,65.07,Arecibo,Puerto Rico,612,,,289000
for_sale,,,11,Arecibo,Puerto Rico,612,,,119900
for_sale,,,6.21,Arecibo,Puerto Rico,612,,,270000
for_sale,,,179,Arecibo,Puerto Rico,612,,,4475000
for_sale,,,0.97,Arecibo,Puerto Rico,612,,,39000
for_sale,6,4,,Arecibo,Puerto Rico,612,2200,,81900
for_sale,,,0.2,Arecibo,Puerto Rico,612,,,50000
for_sale,,,0.2,Arecibo,Puerto Rico,612,,,50000
for_sale,3,2,0.08,Arecibo,Puerto Rico,612,1050,,69000
for_sale,,,0.24,Arecibo,Puerto Rico,612,,,65000
for_sale,2,1,,Hatillo,Puerto Rico,612,940,,95000
for_sale,,,0.23,Arecibo,Puerto Rico,612,,,63500
for_sale,4,2,0.51,Hatillo,Puerto Rico,659,1641,,97900
for_sale,4,2,0.2,Isabela,Puerto Rico,662,1933,,195000
for_sale,3,1,0.08,Arecibo,Puerto Rico,612,785,,73000
for_sale,4,2,0.36,Vega Baja,Puerto Rico,693,,,62000
for_sale,3,1,0.04,Camuy,Puerto Rico,627,1460,,69500
for_sale,3,3,0.22,Arecibo,Puerto Rico,612,2673,,147600
for_sale,3,2,0.08,Manati,Puerto Rico,674,1086,,125000
for_sale,4,2,0.11,Vega Baja,Puerto Rico,693,1688,,77000
for_sale,3,2,0.19,Isabela,Puerto Rico,662,1800,,195000
for_sale,3,2,10.44,Utuado,Puerto Rico,641,1251,,180000
for_sale,3,1,0.25,Arecibo,Puerto Rico,612,1403,,78000
for_sale,3,1,0.15,Juana Diaz,Puerto Rico,795,800,,99000
for_sale,3,1,,Vega Baja,Puerto Rico,693,748,,82000
for_sale,,,0.97,Arecibo,Puerto Rico,612,,,39000
